本文,Level
しかし、大審院検事局が日独の外交関係を考慮し、まず総理退陣が間近な近衛文麿と近い尾崎、西園寺の検挙により確信を得てから外国人容疑者を検挙すべきである、と警視庁の主張を認めなかった。,2
その後尾崎が近衛内閣が総辞職する4日前の10月14日に逮捕され、東條英機陸相が首相に就任した同18日に外事課は、検挙班を分けてゾルゲ、マックス・クラウゼンと妻のアンナ、ブランコ・ド・ヴーケリッチの外国人容疑者を検挙し、ここにソ連によるスパイ事件、いわゆる「ゾルゲ事件」が明らかになった。,2
ゾルゲは日本軍の矛先が同盟国のドイツが求める対ソ参戦に向かうのか、イギリス領マラヤやオランダ領東インド、アメリカ領フィリピンなどの南方へ向かうのかを探った。,2
尾崎などからそれらを入手することができたゾルゲは、それを逮捕直前の10月4日にソ連本国へ打電した。,2
その結果、ソ連は日本軍の攻撃に対処するためにソ満国境に配備した冬季装備の充実した精鋭部隊を、ヨーロッパ方面へ移動させることができたといわれる。,2
ゾルゲの逮捕を受けてドイツ大使館付警察武官兼国家保安本部将校で、スパイを取り締まる責任者のヨーゼフ・マイジンガーは、ベルリンの国家保安本部に対して「日本当局によるゾルゲに対する嫌疑は、全く信用するに値しない」と報告している。,2
さらにゾルゲの個人的な友人であり、ゾルゲにドイツ大使館付の私設情報官という地位まで与えていたオイゲン・オット大使や、国家社会主義ドイツ労働者党東京支部、在日ドイツ人特派員一同もゾルゲの逮捕容疑が不当なものであると抗議する声明文を出した。,2
またオット大使やマイジンガーは、ゾルゲが逮捕された直後から、「友邦国民に対する不当逮捕」だとして様々な外交ルートを使ってゾルゲを釈放するよう日本政府に対して強く求めていた。,2
しかし友邦ドイツの大使館付の私設情報官という、万が一の時には外交的にも大問題となる場合に対し万全を尽くした警察の調べにより、逮捕後間もなくゾルゲは全面的にソ連のスパイとしての罪を認めた。,2
間もなく特別面会を許されたオット大使は、ゾルゲ本人からスパイであることを聞き知ることになる。,2
その後の裁判で、ゾルゲやクラウゼンなどの外国人特派員や宮城や北林らの共産党員、そして尾崎や西園寺などの近衛内閣嘱託が死刑判決や懲役刑を含む有罪となった。,2
なお当然ながら尾崎や西園寺と非常に近い近衛の関与も疑われたが、その後の辞職と英米開戦で不問となった。,2
なおオット大使は1941年12月に日英米が開戦し、ドイツもアメリカに宣戦布告したこともあり、繁忙の中で大使職に留まり続けた。,2
オット自身からリッベントロップにゾルゲ逮捕についての報告はなかったとみられ、ドイツ外務省には満洲国の新京駐在総領事が1942年3月に送った通信でゾルゲ事件の詳細がもたらされたと推測されている。,2
これを受けてリッベントロップはオットに、ゾルゲに漏洩した情報の内容や経緯、ゾルゲが身分をカモフラージュしてナチス党員やドイツの新聞特派員になりおおせた事情の説明を求めた。,2
これに対して、オットはゾルゲのナチス入党の経緯や大使館が新聞社に推薦をしたかどうかはわからず、ゾルゲには機密情報と接触させなかったと弁解した。,2
さらに、事件が日独関係に支障をもたらしていないと述べた上で、自らの解任もしくは休職を要請した。,2
オットは1942年11月に駐日大使を解任され、後任は駐南京国民政府大使のハインリヒ・ゲオルク・スターマーとなった。,2
解任通知には「外務省に召還」とする一方で、ドイツへの安全な帰還が確保できないとして、私人として一切の政治的活動を控えながら当面日本にとどまるよう指示されていた。,2
その後華北政務委員会の北京へと家族とともに向かった。,2
このために横浜発の便はアメリカへ帰国するアメリカ人で一杯になっており、逆にホノルルやシアトル発の便は日本へ帰国する日本人で一杯だった。,2
なお日本郵船のロンドン線やハンブルク線などの欧州路線は、欧州戦域の悪化で1940年中に運休となっており、そのため太平洋路線でアメリカ経由でアジアとヨーロッパを行き来する日本人やヨーロッパ人乗客も大勢いたため、1941年に入り太平洋航路の定期便は常に混雑していた。,2
東條首相の下で10月23日からは「帝国国策遂行要領」の再検討が行われたが、結局再確認に留まり、日米交渉の期限は12月1日とすることが決まった。,2
10月14日に日本は対アメリカの最終案として「甲案」と「乙案」による交渉を開始した（これは当時の日本陸軍ができる最大の譲歩であった）。,2
11月6日には、日本政府は帝国国策遂行要領に基いて、南方軍にイギリス領マラヤやシンガポール、ビルマ、香港など、またオランダ領ジャワやアメリカ領フィリピンなどの攻略を目的とする「南方作戦準備」が指令され、11月15日には発動時期を保留しながらも作戦開始が指令された。,2
なお11月11日に、イギリス首相のチャーチルは「もしアメリカに日本が宣戦布告をした場合、1時間後にはイギリスも日本に宣戦布告する」と述べ、マレーの哨戒を強化した。,2
日米交渉の期限切れを受け、11月26日早朝に「赤城」、「加賀」、「蒼龍」、「瑞鶴」、「飛龍」などからなる日本海軍機動部隊の第一航空艦隊は、南千島の択捉島単冠湾（ヒトカップ湾）からアメリカのハワイにある真珠湾の海軍基地に向け出港した。,2
なおこれは、日米交渉のアメリカの出方により途中で引き返す可能性があることが、あらかじめ海軍上層部には伝えられていた。,2
なおこの日本海軍の動きは、アメリカ側には全く察知されなかった。,2
さらに、太平洋航路の最後の臨時便となった龍田丸の航海は、11月24日に横浜を出発し、12月7日前後にロサンゼルスへ入港する予定であった。,2
だが、この時点で日本は12月8日の開戦を決定して準備を進めており、対英米開戦とともに龍田丸がロサンゼルスで拿捕されるのは確実であった。,2
しかし大本営海軍部（軍令部）は、開戦日を秘匿するために龍田丸をあえて出港させることにする。,2
ただし11月24日出発ではなく12月2日に出発を遅らせ、さらに海軍省は龍田丸の木村庄平船長に「12月8日零時に開封するように」との箱を渡した。,2
龍田丸は12月8日に開戦の報を受けて即座に引き返し、12月15日（戦史叢書では12月14日着）に横浜に帰港した。,2
上述のように、龍田丸のこの航海は、まさに南雲機動部隊による12月8日の真珠湾攻撃をカモフラージュするための航海であった。,2
なお、これの草案を手掛けた財務次官補のハリー・ホワイトは、第二次世界大戦後にソ連のスパイであることが判明し、1948年に自殺している（ハル・ノート#ソ連陰謀説についても参照）。,2
この中には、「最恵国待遇を基礎とする通商条約再締結のための交渉の開始」や「アメリカによる日本資産の凍結を解除、日本によるアメリカ資産の凍結を解除」、「円ドル為替レート安定に関する協定締結と通貨基金の設立」など、日本にとって有利な内容が含まれていたが、「仏印の領土主権尊重」や「日独伊三国同盟からの離脱」、日中戦争下にある「中国大陸（原文「China」）からの全面撤退」といった、日本にとって明らかに譲歩を求める内容もあった。,2
"まさにアメリカとしては、これまでに「四原則」など硬軟取り混ぜて提案してきた案がことごとく日本側に否決された挙句、新たに出してきた厳しい内容ではあったものの、この文章はあくまでハルの出した「基礎提案 (Outline of Proposed Basis)」であり、その上に「厳秘、一時的にして拘束力なし (Strictly Confidential, Tentative and Without Commitment)」と明確に書かれてあり、アメリカ側としては題名の「基礎提案」通りに、ここから日米両国の当事者で落としどころを探るものであった。",2
「昭和16年12月7日東郷大臣発在米野村大使宛公電第九〇二号」は「帝国政府ノ対米通牒覚書」本文で、14部に分割されていた。,2
これは現地時間12月6日正午頃（以下は全てアメリカ東海岸現地/ワシントンD.C.時間）から引き続き到着し、電信課員によって午後11時頃まで13分割目までの解読が終了していた。,2
14分割目は午前3時の時点で到着しておらず電信課員は上司の指示で帰宅した。,2
14分割目は7日午前7時までに到着したとみられる。,2
九〇四号は機密保持の観点から「覚書の作成にタイピストを利用しないように」との注意があり、九〇七号では覚書手交を「貴地時間七日午后一時」とするようにとの指示が書かれていた。,2
しかし、「タイピストを利用しないように」との注意に忠実に、解読が終わったものから順にタイプが不得意な一等書記官の奥村勝蔵により修正・清書され、そのために時間を浪費してしまう。,2
その上に館員の多くは6日夜には、ブラジルへ赴任する館員の送別会も兼ねてワシントンD.C.市内の中華料理店「チャイニーズ・ランタン」に向かい、多くはそのまま自宅へ戻ってしまう。,2
さらに12月6日午後9時（日本時間7日午前10時）に米大統領ルーズベルトは昭和天皇へ親書を送り、ジョセフ・グルー駐日大使に暗号文の翻訳を急がせたものの、親電は東京中央電信局で15時間留め置かれ、最終的に昭和天皇の元に届いたのは開戦直前（日本時間8日未明）で手遅れであった。,2
12月7日の朝9時（日本時間7日午後11時）に日本大使館に出勤した電信課員は、午前10時頃に14分割目の解読作業を開始し、昼の12時30分頃（日本時間8日午前1時30分）に全文書の解読を終了した。,2
当初予期されたイギリス領マレーの上陸地点でのイギリス航空部隊の反撃はなく、イギリス海軍艦隊も認めない状況を鑑み、8日午前0時35分に小沢治三郎中将は予定通りの上陸を決意した。,2
「予定どおり甲案により上陸決行、コタバルも同時上陸」の意図を山下奉文中将に伝えて同意を得て分進地点に到着すると、各部隊は予定上陸地点（コタバル方面、シンゴラ・パタニ方面、ナコン方面、バンドン・チュンポン方面、プラチャップ方面）に向かって解列分進した。,2
佗美浩少将率いる第18師団佗美支隊が、淡路山丸、綾戸山丸、佐倉丸の3隻と護衛艦隊（軽巡川内旗艦の第3水雷戦隊）に分乗し、8日午前1時35分にタイ国境に近いイギリス領マラヤ北端のコタバルへ上陸作戦を開始した。,2
しかし、マレー上陸作戦で最も困難な任務を負ったコタバル上陸部隊の佗美支隊は、日本軍の上陸に備えていたイギリス陸軍の水際陣地に苦戦した。,2
日没までにコタバル飛行場を占領する目標は達せられなかったが、800名以上の死傷者を出す激戦ののち、8日夜半占領に成功。,2
9日午前にはコタバル市街に突入し、防戦一方のイギリス陸軍を急追して南進を続けた。,2
また、陸軍の第三飛行集団は8日、9日、タナメラ、クワラベスト飛行場を攻撃し、両基地の占領に成功した。,2
さらに、多くのイギリス軍の航空機の鹵獲に成功、コタバル周辺のイギリス航空部隊を一掃し、マレー半島をシンガポールに向けて南下した。,2
"イギリス陸軍はかねてから国際情勢、特に日本との関係悪化を受けて、東南アジアにおける一大拠点であるマレー半島およびシンガポール方面の兵力増強を進めており、開戦時の兵力はイギリス兵19,600人、イギリス領インド帝国兵37,000人、オーストラリア軍15,200人、その他16,800人の合計88,600人に達していた。",2
兵力数は日本陸軍の開戦時兵力の2倍であったが、イギリス軍やオーストラリア軍は訓練未了の部隊も多く戦力的には劣っていた。,2
さらに軍の中核となるべきイギリス陸軍第18師団は、いまだイギリスより地中海を避けて喜望峰とインド洋を通りドイツ海軍の潜水艦攻撃を避け時間をかけて、マレー半島に輸送途上であった。,2
イギリス空軍マレー半島司令部は、開戦前に本国へ幾度も増強の要請をしたが、本国ではドイツ空軍のイギリス本土猛攻に対する防衛（バトル・オブ・ブリテン）に手一杯であり、遠いマレー半島の空軍増強の要請に対応できなかった上、上記の陸軍と同じくドイツ海軍の潜水艦攻撃を避けて運搬したため、時間が大幅にかかった。,2
その結果、開戦当時のマレー半島のイギリス空軍の中心は、ブルースター・F2Aバッファローやブリストル ブレニムなどの、当時としても二線級機とならざるを得なかった。,2
さらにイギリス空軍は日本軍の技術に対する研究が不十分であり、「ロールス・ロイスとダットサンの戦争だ」と、人種的な偏見により日本軍の航空部隊を見くびっていた。,2
その結果、日本軍の零式艦上戦闘機や一式陸上攻撃機、九六式陸上攻撃機などの新鋭機に、よく訓練された飛行士による攻撃に総崩れとなった。,2
また同日に日本陸軍は、イギリス領のシンガポールと並ぶ極東植民地の要である香港への攻撃を開始したほか、中華民国の上海のイギリスやアメリカ租界を瞬く間に占領した。,2
日本に占領されたものの、残ったイギリスやアメリカ、オランダやオーストリア、デンマークやフランスなど連合国の職員と評議員は、その職から解任されたにもかかわらず、1943年に日本陸軍に抑留されるまで職の管理存続に動いていた。,2
日本軍守備隊は孤立無援のなか、援軍を期待しながら戦い続けたものの、圧倒的な戦力差で進撃してくるアメリカ軍に追い詰められ、山崎は戦闘が開始されてから2週間以上が経過した5月29日に、生存者に最後の突撃を命じた。,2
こうして5月30日未明に開戦以来初めてとなる、組織的なバンザイ突撃が敢行され、日本軍守備隊は29人の捕虜を除いて全滅した。,2
結果的に、アッツ島の日本軍守備隊は2回の小規模な航空支援以外は、増援も物資補給もなく、見捨てられるような形で全滅したが、大本営はこの敗戦を守備隊の「玉砕」と美談化して大々的に国民に報じ、戦意高揚に利用し、作家、歌人、詩人ら文化人もその国策に利用された。,2
この後も、太平洋上で日本軍守備隊の「玉砕」が続くこととなるが、現実を直視しない戦意高揚目的の大本営発表と報道が続いていくこととなる。,2
短期間のうちに行われたアッツ島玉砕と先の山本の戦死の大本営発表は、「山本元帥に続け、アッツの仇だ」などとマスコミに喧伝されるなど、今次大戦における軍による情報統制とその利用の典型的な実例となったが、国民は敵愾心に煽られてそのことに気が付かず、同様な軍による情報統制と利用が終戦まで続いていくこととなった。,2
"一方でアメリカ軍もアッツ島で、死傷者1,800人、戦傷者2,132人という甚大な損害を被ったが、この損害は、島嶼上陸作戦において後の硫黄島の戦いに匹敵する損害率となり、この後の水陸両用作戦の教訓となった。",2
太平洋戦域の連合軍は、マッカーサー率いるアメリカ陸軍が主力の連合国南西太平洋軍（SWPA）と、チェスター・ニミッツ提督率いるアメリカ海軍、アメリカ海兵隊主力の連合国太平洋軍（POA）の2つに分権されていたが、マッカーサーは1943年3月のビスマルク海海戦勝利ののち、ニューギニアの戦いを有利に進めており、両方面軍は南太平洋の日本軍最大の拠点ラバウルを攻略するため、連携していくこととなった。,2
マッカーサー指揮下のリッチモンド・K・ターナー中将率いる水陸両用部隊は、ニミッツ指揮下のウィリアム・ハルゼー中将の空母部隊の支援を受け、ラッセル諸島を確保、1943年6月30日には日本軍の小部隊が配置されていたレンドバ島に侵攻し、レンドバ島の戦いの末に攻略に成功した。,2
"さらに、ラバウルを攻撃する飛行場の候補地ムンダを確保するため、7月4日深夜に、ターナー配下の6,000人のアメリカ陸軍、アメリカ海兵隊混成部隊がニュージョージア島に上陸し、ニュージョージア島の戦いが始まった。",2
日本軍は反撃と、近隣のコロンバンガラ島への増援部隊の輸送のために艦隊を派遣、アメリカ海軍やニュージーランド海軍艦艇からなる艦隊と交戦し（コロンバンガラ島沖海戦）、軽巡洋艦神通を失いながらも、アメリカ、ニュージーランドの連合艦隊を壊滅させて、輸送作戦にも成功するなど快勝した。,2
"ムンダの戦いでも、34,000人にまで膨れ上がったアメリカ軍相手に、その1/10の日本軍守備隊が善戦し20日間も海岸付近にくぎ付けにし、指揮官のジョン・へスター少将が苦戦のあまりノイローゼとなり更迭されたほどであった。",2
"ガダルカナル島以降、南太平洋での地上戦では惨敗が続いた日本陸軍が、ここでアメリカ軍5,000人を死傷させるなど一矢を報いたが、8月5日には日本軍は撤退し、ムンダに良好な飛行場を確保したアメリカ軍はラバウルへの空爆を強化した。",2
この改革案の一つに、開催都市の大会組織委員会が追加種目を提案できる改革案が提案された。,2
また、競技数の上限は撤廃され種目数の上限となり、追加種目は競技ベースではなく種目ベースなので実施決定期限も開催3年前まで、という案であった。,2
この案が採用されれば、東京オリンピック・パラリンピック競技大会組織委員会(TOCOG)が男子野球や女子ソフトボールを提案すれば、IOC総会での承認を経てそれらが追加種目に採用されることが可能となる。,2
そして2014年12月8日、モナコで開催されたIOC臨時総会において「オリンピック・アジェンダ2020」が採決され、この案は満場一致で可決された。,2
これにより、2020年からの野球・ソフトボール復帰への道が開かれた。,2
今後の課題としては、まずはTOCOGに野球やソフトボールを開催都市推薦追加種目として提案してもらうことである。,2
追加種目を採用するにあたっては「組織委員会が新たに追加される種目を実施することが可能であること」つまりは運営費を抑制することが求められる。,2
この点は、すでに東京には多くの野球・ソフトボール施設があることから、克服できる可能性が高い。,2
次に、今回の改革では夏季オリンピックの総選手数は約1万500人に抑えることが可決されており、選手数の抑制が求められる。,2
このため、チームスポーツであり選手数の多い野球、ソフトボールを加えて、いかに選手数を調整するかが問題となっていたが、この件についてバッハ会長は「開催都市の費用負担で追加種目を追加する場合は上限種目数、上限選手数を超えてもよい」という見解を示し賛同を得ていることから、この点はすでに解決したものと思われる。,2
TOCOGから野球、ソフトボールが提案されれば、早ければ2015年7月にクアラルンプールで開催されるIOC総会で承認されることになる。,2
2015年、TOCOGは野球男子とソフトボール女子を2020年東京オリンピック追加種目としてIOCに推薦提案。,2
2016年リオデジャネイロオリンピック開催中のIOC総会で承認された。,2
、1991年の日本磁気共鳴医学会の大会長を務めた。,2
1994年に北米放射線学会の名誉会員に推挙され、2001年の大会では同学会のGold Medal賞を受賞した。,2
また1997年から2001年までは国際磁気共鳴医学会(ISMRAM)の理事に日本人として初めて就任、2004年に京都国際会議場で開催された大会では大会委員長を務めた。,2
ミシガン大学医学部、スタンフォード大学医学部などで勤務。,2
「ウィックロー」(Wicklow)の名前は「ヴァイキングの草原」の意味である'Vikinglow'、あるいは、「ヴァイキングの入り江」の意味である'Wykynlo'が語源となっている。,2
町の海岸線の地形や周辺の地域の豊かな農作物の存在から、この地方に9世紀前に居住者が存在しても驚くことではない。,2
最近では、住宅造成が町の北西方向で、近隣の村であるラスニュー (Rathnew)の方角に行なわれた。,2
2004年のアッシュフォード/ラスニュー間のバイパスの完成により、42キロメートル北にあるダブリンとウィックローの間は。,2
国道と高速道路の2本の道で結ばれることになった。,2
ウィックローがダブリンのベッドタウンとしてその重要性が増加したため、ウィックローとその周辺部の人口は緩やかに増加することとなった。,2
安田公義監督、市川雷蔵主演による時代劇、シリーズ11作。,2
悪名高いイタリア貴族である、ボルジア家の一族からヒントを得たキャラクターを登場させている。,2
土門兄妹は将軍家の権力を笠に着て、村人たちを館に拉致監禁してきては殺戮の限りを尽くしていた。,2
薬師寺兵吾の身代わりに館に出向いた狂四郎は紫に誘惑され、蜘蛛手に危うく殺されそうになるが、館から脱出する。,2
ところが、村に戻ると兵吾と村娘・はるの姿はなく、七蔵は死にかけていた。,2
死の直前、七蔵は兵吾とはるの救出を狂四郎に託して息絶える。,2
狂四郎は土門兄妹に命を狙われ、毒殺されそうになる。,2
薄れゆく意識の中で狂四郎は空を見上げ、「これが俺がこの世で最後に見る空か……」とつぶやく。,2
絶体絶命の狂四郎を救ったのは公儀目付役・都田一閑であった。,2
狂四郎は都田に土門兄妹を始末してくれと頼まれるが、断る。,2
次に狂四郎に近寄ってきたのは須磨という女だった。,2
須磨も土門兄妹の息のかかった女であったが、狂四郎に絆されて土門兄妹を裏切る。,2
紫は兵吾の命を餌に狂四郎をおびき寄せる。,2
迫りくる強敵を相手に狂四郎は必殺の剣技・円月殺法で返り討ちにする。,2
しかし、兵吾は両目を潰された上に狂四郎の目の前で殺されてしまう。,2
狂四郎の冷たい怒りが爆発し、血に飢えた獣たちは一掃された。,2
館に閉じ込められていた村人たちも反旗を翻し、追い詰められた土門兄妹は猛火の中に消える。,2
土門家を壊滅させた狂四郎は都田に消されそうになるが、都田はあえなく返り討ちにされる。,2
すべてが終わり、狂四郎は修羅場を後にするのだった。,2
MLBのトロント・ブルージェイズ所属。,2
父のゲイリー・バーショもピッツバーグ・パイレーツなどに所属した元プロ野球選手である。,2
契約後、傘下のA-級ヒルズボロ・ホップスでプロデビュー。,2
50試合に出場して打率.311、7本塁打、39打点、7盗塁を記録した。,2
2018年はルーキー級アリゾナリーグ・ダイヤモンドバックスとA+級バイセイリア・ローハイドでプレーし、2球団合計で83試合に出場して打率.294、12本塁打、45打点、19盗塁を記録した。,2
オフにはアリゾナ・フォールリーグに参加し、ソルトリバー・ラフターズに所属した。,2
2019年はAA級ジャクソン・ジェネラルズでプレーし、108試合に出場して打率.301、18本塁打、58打点、21盗塁を記録した。,2
7月にはオールスター・フューチャーズゲームのナショナルリーグ選抜に選出された。,2
オフには11月に開催の第2回WBSCプレミア12アメリカ合衆国代表に選出された。,2
2020年7月30日にメジャー契約を結んでアクティブ・ロースター入りし、同日のロサンゼルス・ドジャース戦でメジャーデビュー。,2
この年はメジャーで37試合に出場して打率.188、3本塁打、9打点、3盗塁を記録した。,2
2024年はケビン・キアマイアーのトレード後に中堅手として起用されたが、9月17日に右肩の回旋筋腱板の手術を受け、シーズンの残り試合を欠場することが発表された。,2
オフにはマルチポジションとしてフィールディング・バイブル・アワードを受賞し、最優秀守備選手に選ばれた。,2
13週間にわたって羽鳥明牧師らが信越放送のテレビスタジオから生放送でキリストの福音を伝えた。,2
それから4年4か月後の1964年4月、テレビ版『世の光』が再び製作放送され、信越放送を含む全国8局ネットで放送された。,2
半年後の10月には東京12チャンネル（現在のテレビ東京）でも放送を開始、さらに1年後の1965年11月には日本海テレビ、北海道放送でも放送を開始した。,2
同年12月24日（または25日）には『世の光』とは全く別の特別番組『メリー・クリスマス』が東京12チャンネル、北海道放送、福島テレビ、信越放送、日本海テレビの5局ネットで放送された。,2
テレビ版「世の光」以来、13年ぶりのテレビ伝道番組である。,2
1984年4月には『見えますか、愛』がテレビ東京にて放送開始された。,2
1985年1月には沖縄テレビ、1986年1月からはテレビ大阪もネット局として加わり、3局ネットで3月まで放送された。,2
同年4月にはその続編と言うべき『見えますか、愛Ⅱ』がサンテレビにて放送された。,2
アメリカノースカロライナ州で同名の団体を率いていたジム・ベイカー（またはジム・バカー、Jim Bakker）、タミー・フェイ（Tammy Faye）夫妻のテレビ伝道のダイジェストを、日本語で吹き替え、説教の前後に日本でスタジオ収録（主にテレビ埼玉のスタジオで収録）した素材を挿入したもので、馬橋キリスト教会（ペンテコステ派単立）主任牧師の新井宏二と、町田クリスチャンセンター の初代牧師だった中川健一 が司会を務めた。,2
1984年4月、諸般の事情から新井が降板して中川がメイン司会者に昇格し、元ファッションモデルのヨアンナ・ディック（現姓：スィラヴァン）をアシスタントに起用したものの、1985年には乱脈経営からPTLクラブ本部の財政難が深刻化したため、受入先の日本アッセンブリーズ・オブ・ゴッド教団本部内に置かれていた『PTLクラブジャパン』への資金供与が途絶。,2
これにより教団で内紛が勃発し、同年末を以って中川が離脱、降板した（翌年以降は、主幹として立ち上げた新団体ハーベスト・タイム・ミニストリーズが、親イスラエルを掲げる別番組『ハーベスト・タイム』の制作配給に着手する）。,2
さらにベイカー夫妻に女性・麻薬・背任・脱税スキャンダルが続々と発覚してPTLクラブ本部が活動停止状態に陥ったため、事件直後にPTLクラブジャパンは『CTMジャパン』へ改称し、同年7月以降『ライフ・ライン』に番組名と内容を刷新した。,2
ベイカー色の払拭に努め、ヨアンナ、ルーシー・ディック（ヨアンナの妹）、井上博元、久米小百合（芸名：久保田早紀）らが司会するようになった。,2
CTMジャパンは、『ライフ・ライン』のみならず、劇的な説教と辛辣な他宗派攻撃で知られた『ジミー・スワガート・アワー』や、聖霊のバプテスマを強調する汝矣島純福音教会（全日本福音宣教会）の『幸福への招待』といった、ペンテコステ派メガチャーチのテレビ伝道番組の日本版の制作配給も手掛けていたが、1988年2月スワガートにも姦通スキャンダルが発覚し、アッセンブリーズ・オブ・ゴッド総会で除名決議が下されたため、『ジミー・スワガード・アワー』までもが急遽中止された。,2
中川の後任としてPTLクラブジャパン→CTMジャパンで日本側コーディネーターを務めた吉山宏は、太平洋放送協会への併合を不服として、1991年に自前の伝道番組『ゴスペルアワー』（ゴスペルアワー伝道団こと日本アッセンブリーズ・オブ・ゴッド教団 小岩栄光キリスト教会）を持ち独立した。,2
怪人のネーミングが「○○怪人」とシンプルなものに統一されている点も原点回帰の一環であり、仮面ライダーの体色が黒である点も、放送前の特番で「バッタの血液は黒」だと引用し、黒い仮面ライダーの姿に原点に戻るという意向を託した。,2
中でも、敵組織に仮面ライダーと全く同格の改造人間・世紀王シャドームーンが登場することは特徴的だった。,2
シャドームーンは名前に「仮面ライダー」の文字は含まないものの、歴代仮面ライダーを紹介する書籍やバンダイの玩具などでもBLACKとほぼ同等に扱われている。,2
この設定は、後のシリーズにおける「仮面ライダー対仮面ライダー」の構図の先駆けとなっている。,2
「原点回帰」の設定に加え、敵となった兄弟同然の親友と戦わねばならなくなった主人公の悲哀を描いた終盤のハードな展開、ヒーローが戦いに勝利したにもかかわらず、主人公にとってはやるせなさを残したラストに示されるようなドラマ性などがオンエア当時から高く支持され、視聴率も好調だった（平均視聴率9.2パーセント）。,2
そのため、本作品に続けて南光太郎を主人公とする続編『仮面ライダーBLACK RX』が制作され、事実上2年続くシリーズとなった。,2
そして、次期創世王候補にせんとする三神官から体内にキングストーン「太陽の石」を埋め込まれ、世紀王ブラックサンに生体改造された。,2
息子たちから人としての記憶だけは消させまいと乱入した秋月総一郎の手引きによって、脳改造を受ける寸前に、ゴルゴムが世紀王のために用意していたバイク型生命体・バトルホッパーを駆って逃亡した光太郎だったが、三神官に捕われて攻撃を受ける。,2
その衝撃の中、光太郎の体は異形のバッタ男からブラックサンの姿となる。,2
その後、総一郎の死を経て、光太郎は仮面ライダーBLACKを名乗り、信彦の救出とゴルゴム壊滅のために戦いを開始する。,2
第35話にて光太郎がBLACKであることを知る。,2
ゴルゴムの手によってシャドームーン覚醒のための生贄にされかかるが、「BLACKを倒すのは、あくまで自分」と言い張るビルゲニアの妨害で危うく難を逃れた。,2
仮面ライダーBLACKがシャドームーンに敗れ、日本へのゴルゴムの総攻撃が始まり失意の中、渡米。,2
その後BLACK（光太郎）の生存を知り日本に帰ろうとするが、BLACKとシャドームーンの決着の邪魔になると克美にとがめられ、異国から光太郎の身を案じた。,2
その後の動向は描写されておらず、次作『RX』では回想シーンのみの登場であった。,2
中盤にて杏子同様に光太郎がBLACKであることを知る。,2
ゴルゴムに拉致された恋人の無事帰還を切に願っていただけに、シャドームーンと化した信彦との再会には心を乱される。,2
仮面ライダーBLACKがシャドームーンに敗れ、日本へのゴルゴムの総攻撃が始まると杏子と共に渡米。,2
その後BLACK（光太郎）の生存を知るも、BLACKとシャドームーンの決着の邪魔になると、帰国せず杏子と共に異国から光太郎の身を案じた。,2
杏子同様、その後の動向は描写されておらず、次作『RX』も杏子同様回想シーンでのみの登場であった。,2
光太郎の大学の先輩でサッカー部のOBでもある。,2
店の経営よりも趣味のスキューバダイビングを優先しており、店にはほとんど顔を出さない。,2
東星大学理学部出身で、信彦のサッカー部の先輩でもある元プロサッカー選手で、サッカー部時代の得意技「リュウシュート」でBLACKの危機を救った。,2
『仮面ライダー』に登場したFBI 捜査官・滝和也をオマージュしたキャラクター。,2
演じた京本政樹はノーギャラで出演したとのこと。,2
その代わりに「ライダーの正体を唯一知っている」「ライダーと同じくらいの働きをする」「正体は元FBI」という条件を挙げたそうである。,2
光太郎が3歳の時、ゴルゴムメンバーになることを拒否したことで、ゴルゴムの仕組んだ飛行機事故によって死亡。,2
夫と共に飛行機事故によって死亡。,2
ゴルゴムによって育成されたが、ゴルゴムに反旗を翻しBLACKに味方する。,2
高山により10歳のときに成長停止剤を投与されていたため、年齢は成人に達しているが肉体は少年のままである。,2
リュウジはシーラカンス怪人の生体電流により感電死し、残る4人は光太郎に見送られてどこかへ去って行った。,2
第31話や第47話にも登場している。,2
組織には政財界の実力者や優秀な科学者も参加しており、世界を裏から操っている。,2
5万年に一度、キングストーンを持つ2人の世紀王を闘わせ、勝った方を次期創世王にする。,2
基本的に人間に対しては冷酷で、同族としての怪人を重んじる。,2
人類を不良品種と考えているため、死の恐怖がない5万年以上の生命を持つ改造怪人だけの世界を創り、本能のままに生きさせようとする。,2
物語終盤で大怪人ダロムが組織の理念を否定する発言を行い、クジラ怪人の離反を招いた。,2
シャドームーン復活を機に人類に宣戦布告したことで、その存在が世界に知れ渡ることとなった。,2
次回作『仮面ライダーBLACK RX』での歴代10人ライダーはゴルゴムの海外支部と各国で戦い、撃破したことが語られている。,2
その姿は巨大な心臓そのもので、即に寿命が尽きようとしているが、それでも地球を破壊するほどの力を持つ。,2
また、破壊光球を招来させたり、ロードセクターですら破れない強力なバリヤーを張り、シャドームーンにパワーを付与する能力を持つ。,2
テレパシーによって世紀王や三神官と会話をする。,2
光太郎と信彦を世紀王ブラックサン・シャドームーンに選び、ブラックの脱走後はシャドームーンを次期創世王と定めた。,2
しかし、シャドームーンの生命力が低下した際にはビルゲニアにサタンサーベルを与え世紀王昇格を暗示したこともあった。,2
南光太郎が変身を遂げるキングストーン〈太陽の石〉を体内（変身ベルトに内蔵）に有した世紀王。,2
生体改造人間の王に君臨する存在でありブラックサンの名を取る。,2
