本文,Level
ただ、このときの資金凍結令は、日本、イギリス、中国、中南米諸国には適用されなかった。
1941年にドイツ軍はユーゴスラビア王国やギリシャ王国などバルカン半島、エーゲ海島嶼部に相次いで侵攻した。
6月にドイツはソ連への侵攻を開始し、ついに第二戦線が開いた（独ソ戦）。
これによりドイツによる戦いは東方にも広がったため、戦争はより激しく凄惨な様相となった。
日中戦争で4年間戦い続けていた日本は、12月8日午前1時（日本時間）にイギリスのマレー半島を攻撃し（マレー作戦）、ここに太平洋アジア戦線が始まる。
日本軍は続いて午前5時（同）、アメリカのハワイを奇襲してアメリカ太平洋艦隊に大損害を与える（真珠湾攻撃）。
ここに日本がイギリスとアメリカ、オランダなどの連合国に開戦し、11日にドイツやイタリアもアメリカに宣戦布告し戦争は世界に広がり、世界大戦となる。
日本軍は12月中に早くもイギリスの植民地の香港やアメリカのグアム、ウェーク島などを瞬く間に占領し、アメリカ西海岸沿岸を砲撃し、またアメリカやカナダ本土沖で通商破壊戦を開始した。
1942年1月にベルリン郊外ヴァンゼーにナチス党の重要幹部が集結すると「ユダヤ人問題の最終的解決」について協議したヴァンゼー会議が行われた。
これ以後、ワルシャワなどドイツ占領下のゲットーのユダヤ人住民に対し、7月からアウシュヴィッツ＝ビルケナウなどの強制収容所への集団移送が始まり、この後ホロコーストが本格化する。
しかし破竹の勢いであったドイツ軍には陰りが見え始めており、1941年末からのモスクワの戦いで敗北し、東部戦線の主導権をソ連に奪われると、1942年夏季にはブラウ作戦でソ連南部への再攻勢を開始したが、8月23日から開始されたスターリングラード攻防戦でその勢いは完全に失われた。
1943年2月まで続けられたこの戦いでドイツ軍は歴史的惨敗を喫し、戦局は完全に転回した。
また、北アフリカ戦線でもエル・アラメインの戦いで惨敗、これ以降はドイツ軍は攻勢を維持できなくなる。
太平洋戦線では日本が、イギリス帝国の植民地のマレー半島と東洋最大の拠点シンガポールやビルマ、オランダ領東インド、アメリカの植民地のフィリピンを占領、戦争目的であった南方資源地帯をほぼ確保し、また昨年末以降アメリカ本土やカナダ本土に対して砲撃や通商破壊戦を続けた。
さらに、日本海軍は版図を広げ、インド洋からイギリス海軍を駆逐するとともに、珊瑚海海戦で戦術的勝利を収めながらオーストラリアの主要都市のシドニーまで攻撃するが、ニューギニアのポートモレスビー攻略には失敗した。
それでも日本軍は攻勢を維持し、インド洋の覇権を保ちつつ6月にアフリカ東海岸のマダガスカルまで戦線を広げイギリス軍を放逐し、北太平洋でもアラスカのダッチハーバーを空襲、アメリカ領土であるアリューシャン列島アッツ島を占領、またオーストラリア北部ダーウィン周辺への空爆を繰り返し行った。
しかし、敗北続きに焦燥感を募らせていたフランクリン・ルーズベルト大統領の命令により、帝都東京にドーリットル空襲が行われると、面目を失った日本軍は、真珠湾で撃ち漏らしたアメリカ海軍空母部隊を殲滅すべく、太平洋上のアメリカ軍基地ミッドウェー島に侵攻し、ミッドウェー海戦が戦われたが、逆に空母4隻を失って惨敗し、戦争の主導権を失うことになる。
8月に入ると、連合軍は太平洋戦域の反撃第一弾として「ウォッチタワー作戦」を発動し、ガダルカナル島を含むソロモン諸島の各島に侵攻、年末までガダルカナルの戦いが繰り広げられ、日本軍は手痛い敗北を喫した。
1943年に入ると、ヨーロッパ戦線における枢軸国の劣勢はより鮮明となり、2月にスターリングラード攻防戦が決着しドイツ軍が甚大な損害を被ると、5月には北アフリカ戦線でドイツ軍、イタリア軍が壊滅し、北アフリカは連合軍の手に落ちた。
北アフリカを席巻した連合軍はハスキー作戦でシチリア島に上陸、ここでもドイツ軍とイタリア軍は敗れ、イタリア本土の目と鼻の先のシチリア島を失ったベニート・ムッソリーニは権威を失墜して失脚、後継政権が連合軍に無条件降伏するが、ドイツ軍は幽閉されていたムッソリーニを救出して、ドイツの傀儡政権であるイタリア社会共和国（サロ政権）を樹立。
この後、連合軍側のイタリア王国とドイツ軍側のイタリア社会共和国間で内戦状態となる。
海上における戦いでも、イギリスを苦しめていたUボートとの大西洋の戦いも、技術革新とアメリカ軍の介入でUボートは次第に鎮圧されて、大西洋海路の安全は確保された。
太平洋では枢軸国と連合軍が一進一退の攻防を繰り広げていた。
日本軍はガダルカナル島は失ったものの、レンネル島沖海戦で勝利を収めたほか、オーストラリア本土爆撃を繰り返し行ったが、国力を無視し大きく広げた戦線は各地で破綻を見せ始める。
南太平洋とニューギニアを進むダグラス・マッカーサー大将率いる連合国南西太平洋軍（SWPA）はニューギニアを海岸沿いに進み、ソロモン諸島も次々に攻略すると、日本軍の南太平洋最大拠点ラバウルの周囲を封鎖して、無力化させてしまった。
日本軍も8月の第一次ベララベラ海戦と10月の第二次ベララベラ海戦、コロンバンガラ島沖海戦に勝利したが、チェスター・ニミッツ提督率いる連合国太平洋軍（POA）も、日本軍に奪われたアリューシャン列島のアッツ島を奪還すると、大きな損害を被りつつもギルバート諸島を攻略し、日本軍は撤退を進めた。
ただし、英領インドからビルマ奪還を狙ったイギリスの反撃は、第一次アキャブ作戦で撃退された。
1944年初頭から、ドイツ軍は東西両方から激しく攻め立てられた。
1月下旬、ソ連軍はレニングラードの包囲網を突破し、4月にはクリミア半島、ウクライナ地方のドイツ軍を撃退、6月にバグラチオン作戦が開始され、ソ連軍の圧倒的な物量の前にドイツ中央軍集団は壊滅。
ソ連は開戦時の領土をほぼ奪回し、さらにソ連軍はバルト三国、ポーランド、ルーマニアなどに侵攻していった。
そして、6月には連合軍がノルマンディー上陸作戦を敢行、そのまま開戦初頭にドイツ軍に席巻された西ヨーロッパを次々と解放していく、ドイツ軍が総崩れとなってあまりの進撃速度に補給が追い付かず進撃が停滞する連合軍に対し、アドルフ・ヒトラーが最後の賭けとしてバルジの戦いで反撃を試みたが、その反撃も撃破され、逆に戦力が抜かれた東部戦線でソ連軍の進撃速度が上がって、いよいよドイツは東西から本土に迫られた。
"また、前線の兵士のみならず、ドイツ本土の都市は1,000機以上の連合軍爆撃機に空襲され、ハンブルク空襲などで大量のドイツ国民が死傷したり、家を失っていた。"
太平洋でも連合軍の進撃速度が上がり、2月にはマーシャル諸島を占領、トラック島空襲で連合艦隊の拠点トラック島を完全に破壊、6月に行われたマリアナ沖海戦で日本海軍が惨敗すると、絶対国防圏の一角サイパン島をアメリカ軍が占領、これで日本本土がアメリカ軍のボーイングB-29爆撃機の戦略爆撃の行動範囲内となる。
10月に行われたレイテ沖海戦で日本海軍は大敗北を喫するなど勢いは完全に連合軍に傾いた。
その後、日本軍が決戦と意気込んだレイテ島の戦いでも敗北し戦局の悪化に歯止めがかからなくなった。
さらには日本本土への空襲も始まった。
日本軍が支配していたビルマでもインパール作戦でイギリス軍に日本軍が敗北、ビルマへのイギリス軍の進撃を許すことになった。
連合軍の反攻に対し7月に日本陸軍が中華民国軍とアメリカ軍に対して中華民国内で行った大陸打通作戦でかつてない大勝利を収めた。
なお、この中華民国の惨敗でアメリカは国民党政府に見切りをつけ、戦後の中華人民共和国の樹立に少なからず影響を及ぼした。
1945年には、ドイツ本土に対する連合軍の空襲が更に激化、ドレスデン爆撃などで大量のドイツ国民が死傷し、国土は瓦礫の山となったが、ヒトラーは国民の辛苦を全く顧みることはなく戦争を継続した。
連合軍の地上部隊もドイツ本土へ侵攻、東からソ連、西からイギリスとアメリカがドイツ本土を蹂躙し、4月25日には、エルベ川沿岸でアメリカ軍部隊とソ連軍部隊がついに接触し、ヨーロッパの東西両戦線が連結した。
その前の4月16日には首都ベルリンにソ連軍が突入し、大量の市民を抱えたまま凄惨なベルリンの戦いが繰り広げられており、追い込まれた総統アドルフ・ヒトラーは4月30日に自殺、同政権は崩壊しイタリア社会共和国も崩壊、ムッソリーニもパルチザンに惨殺された。
5月9日にドイツ国防軍は降伏しヨーロッパにおける戦争は終結した。
太平洋でもフィリピンルソン島を奪還したアメリカ軍が日本本土に迫り、2月には硫黄島に侵攻、硫黄島の戦いの激戦を制して占領し、日本本土目前まで迫ってきた。
マリアナ諸島から出撃するB-29による日本本土空襲も激化、3月10日の東京大空襲では10万人の一般市民が死亡した。
4月には日本本土進攻のダウンフォール作戦の前進基地確保のため、アメリカ軍を主力とする史上空前の連合軍大艦隊が沖縄に来襲、4月には沖縄本島に上陸し沖縄戦が開始された。
日本軍は大量の神風特別攻撃隊で連合軍艦隊を攻撃して大損害を与え、地上でも激戦が繰り広げられたが、6月には守備隊が玉砕、多くの沖縄市民が戦闘に巻き込まれ軍民合わせて18万人が犠牲となった。
一方でアメリカ軍も死傷者8万人以上と第二次世界大戦最大級の損失を被り、日本本土進攻に躊躇することとなった。
沖縄を失いながらも、日本陸軍は本土決戦で敵に大損害を与え有利な講和を結ぶという一撃講和を主張し続けたが、連合国側は、ポツダム宣言で日本に無条件降伏を要求、日本がその要求を黙殺すると、マンハッタン計画で開発した原子爆弾の使用を決定、8月6日に広島市に原子爆弾投下、9日には長崎市への原爆投下が行われた。
さらに、8日未明にはヤルタの密約で日ソ中立条約を一方的に破棄して、ソ連が対日宣戦布告し、これが決定打となりようやく10日からの御前会議における昭和天皇の聖断で降伏を決定した。
同14日の御前会議でポツダム宣言を正式に受諾。
15日に玉音放送で降伏を全国民に伝え、日本軍による戦闘行為は停止された。
これに対して連合国は多くの将兵や武器を残した日本への上陸を慎重に進め、降伏から2週間後の30日に連合国軍最高司令官ダグラス・マッカーサー元帥が厚木飛行場に降り立ち、9月2日に降伏文書に日本軍と連合国が調印し、約6年間続いた第二次世界大戦は終結した。
その結果、ドイツやオーストリアは本国領域の一部を失い、それらは民族自決主義の下で誕生したポーランド、チェコスロバキア、リトアニアなどの領域に組み込まれた。
しかしそれらの領土では多数のドイツ系人種が居住し、少数民族の立場に追いやられたドイツ系住民処遇問題は、新たな民族紛争の火種となる可能性を持っていた。
また、南洋諸島や中国、アフリカなどに持っていた海外領土は全て没収され、日本やイギリス、フランスなどの戦勝国によって分割されただけでなく、共和政となったドイツはヴェルサイユ条約により巨額の賠償金が課せられた。
さらに、ドイツの輸出製品には26%の関税が課されることとなった。
1921年、賠償の総額が1320億金マルクに定められた。
1922年11月、ヴェルサイユ条約破棄を掲げるクーノ政権が発足すると、1923年1月11日にフランス・ベルギー軍が賠償金支払いの滞りを理由にルール占領を強行。
工業地帯・炭鉱を占拠するとともにドイツ帝国銀行が所有する金を没収し、占領地には罰金を科した。
これによりハイパーインフレが発生し、軍事力のないドイツ政府はこれにゼネストで対抗したが、クーノ政権は退陣に追い込まれた。
その結果、マルク紙幣の価値は戦前の1兆分の1にまで下落、ミュンヘン一揆などの反乱が発生した。
講和会議後に締結されたヴェルサイユ条約・サン＝ジェルマン条約・トリアノン条約・ヌイイ条約・セーヴル条約の第1編は国際連盟規約となっており、これらの条約批准によって連盟は成立した。
戦勝国は現状維持を掲げて自ら作り出した戦後の国際秩序を保とうとしたが、戦勝国のアメリカの当初の不参加や、新興国のソビエト連邦や敗戦国のドイツの加盟拒否によってその基盤が当初から十分なものではなく、国際連盟の平和維持能力には初めから大きな限界があった。
戦後秩序維持に最大の期待をかけられたアメリカは、当初国際連盟に拒否するなど伝統的な孤立主義に回帰したが、モンロー主義は終始貫徹されたわけではなかった。
すぐにドイツに対する投資を共にしてフランスとの関係が深まった。
そこで1930年5月、アメリカでは対イギリスとの戦争に備え、主にカナダを戦場に想定したレッド計画が作成された。
レッド計画は1935年に更新されたが、同年には中立法も制定され、全交戦国に対して武器禁輸となった。
1936年2月29日の改正中立法では交戦国への借款も禁止された。
1937年5月1日にも改正され、限時法だったものが恒久化し、なおかつ一般物資に関してもアメリカとの通商は現金で取引し、貨物の運搬は自国船で行わなければならないとされた。
中立法の完成にはナイ委員会の調査が貢献したが、上院外交委員会はナイ委員会に法案提出の権限がないとしたので、ナイは個人資格で法案を提出するなどの困難を伴った。
欧州大陸でのドイツの台頭により欧州の情勢が激変し、1939年レッド計画は更新されなかった。
アメリカはカラーコード戦争計画において、日英独仏伊、スペイン、メキシコ、ブラジルをはじめ各国との戦争を想定した計画を立案しており、この計画がのちに第二次世界大戦を想定したレインボー・プランへと発展していく。
ソ連政府は1917年12月、権力維持と反革命勢力駆逐のため秘密警察（チェーカー）を設置し、国民を厳しく監視し弾圧した。
"新たにソ連に併合されたウクライナでは1932年から強制移住と餓死、処刑などで約1450万人が命を落とし（ホロドモール）、さらに1937年から1938年にかけてのヴィーンヌィツャ大虐殺では9,000人以上が殺害された。"
秘密警察は1934年、内務人民委員部 (NKVD) と改称され、ソ連国内とその衛星国で大粛清を行い数百万人を処刑した。
旧勢力駆逐後のソ連は対外膨張政策を採り、1921年には外モンゴルに傀儡政権のモンゴル人民共和国を設立、1929年には満洲の権益をめぐり中ソ紛争が引き起こされた。
さらに、スペイン内戦や日中戦争等に軍を派遣（ソ連空軍志願隊）し、国際紛争に積極的に介入。
1939年には日本との間にノモンハン事件が起こった。
このような情勢下でソ連の支援を受けた共産主義組織が各国で勢力を伸ばす。
このような状況でイギリスの支援により勢力を拡大したムッソリーニのファシスト党は1922年のローマ進軍で権力を掌握し、権威主義的なファシズム体制が成立した。
しかしこの頃のムッソリーニとファシズム体制は、イギリスやアメリカなどでも「新しい流れ」だと期待され、チャーチルさえも大いに絶賛した。
同じく戦勝国の日本では議会制民主主義化が進み、1918年9月、日本で初めての本格的な政党内閣である原内閣が組織された。
「平民宰相」と呼ばれた原敬は1921年に暗殺されたが、その後1922年に日本はワシントン海軍軍縮条約に調印し、1923年には、四カ国条約の成立に伴い日英同盟が発展的解消された。
1925年にはアジアで初の普通選挙制度が導入された。
政党政治の下で議会制民主主義化が根付き、「大正デモクラシー」の興隆の中で外相幣原の推進する国際協調主義が主流となり、このまま議会制民主主義が浸透していくかに見えた。
一方、敗戦国のドイツでは、破滅の底に落ちたドイツ経済はルール占領時には混乱したものの、1924年のレンテンマルクの導入やドーズ案に代表される新たな賠償支払い計画とともに、戦勝国のアメリカやイギリスなどの資本も入り、一応は平静を取り戻し相対的安定期に入った。
1925年にロカルノ条約が結ばれ、ドイツは周辺諸国との関係を修復し、国際連盟への加盟も認められた。
これによって建設された体制を「ロカルノ体制」という。
さらに1928年にはパリで不戦条約が結ばれ、63か国が戦争放棄と紛争の平和的解決を誓約。
こうして平和維持の試みは達成されるかに思われた。
ニューヨーク証券取引所1週間の損失は300億ドルとなった。
これは連邦政府年間予算の10倍以上に相当し、第一次世界大戦でアメリカ合衆国が消費した金よりもはるかに多かった。
アメリカは1920年代にイギリスに代わる世界最大の工業国としての地位を確立し、第一次世界大戦後の好景気を謳歌していた。
また1920年代後半に続いた投機ブームは数十万人のアメリカ人が株式市場に重点的に投資することに繋がり、少なからぬ者は株を買うために借金までするという状況であった。
しかしこの頃には生産過剰に陥り、それに先立つ農業不況の慢性化や合理化による雇用抑制と複合した問題が生まれた。
世界恐慌を受けて英仏両国はブロック経済体制を築き、アメリカはニューディール政策を打ち出してこれを乗り越えようとした。
しかしニューディール政策が効果を発揮し始めるのは1930年代中頃になってからであり、それまでに資金が世界中から引き上げられ、1929年から1932年の間に世界の国内総生産は推定15%減少し、アメリカの失業率は23%に上昇し、一部の国では33%にまで上昇した。
恐慌はその後の10年間世界を包んだ景気後退の象徴となった。
ファシスト党のムッソリーニ率いるイタリアは、1935年に植民地を獲得すべくエチオピアに侵攻し、短期間の戦闘をもって全土を占領した。
敗れたエチオピア皇帝ハイレ・セラシエ1世は退位を拒み、イギリスでエチオピア亡命政府を樹立して帝位の継続を主張した。
対して全土を占領したイタリアは、イタリア王兼アルバニア王のヴィットーリオ・エマヌエーレ3世を皇帝とする東アフリカ帝国（イタリア領東アフリカ）を建国させた。
結果として国際連盟規約第16条（経済制裁）の発動が唯一行われた事例だが、イタリアに対して実効的ではなかった。
第二次エチオピア戦争でエチオピアに侵攻したイタリア王国は1937年に国際連盟を脱退した。
金解禁によるデフレ政策を採っていた日本の状況も深刻だった。
大恐慌により失業者が激増した（昭和恐慌）。
さらに黄禍論が渦巻くアメリカへの移民は禁止されるなど、世界恐慌と人種差別による打撃を受けてしまう。
そのような中で、イタリア同様解決策を海外の植民地獲得へと向けた日本は、1931年9月の柳条湖事件を契機に中華民国の東北部（満洲）を独立させ、1932年（昭和7年）3月1日、満洲国を建国した。
満洲国を主導する関東軍は陸軍中枢の言うことを聞かずなすがままにされた。
さらに翌年には国際連盟を脱退するなど軍の暴走が止まらず、中華民国に利権を持つイギリスやアメリカ、イタリアやドイツからも大きな反発を食らった。
さらに不安定な政党政治や議会制民主主義のもたらした、失業者の増加と汚職に不満を持つ軍部の一部が起こした「五・一五事件」や「二・二六事件」では、相次いで政党政治家と財界人が暗殺され反乱者は処罰されたが、これ以降軍部による政府への介入がますます強くなる。
さらに軍部のプレッシャーから広田弘毅内閣時に軍部大臣現役武官制を再度導入し、さらに日中戦争が勃発。
その後の近衛文麿政権とともに政党政治を基にした政党政治家率いる議会制民主主義がわずか20年にも満たないまま終焉を迎える。
"第一次世界大戦の敗者で、総額が1,320億金マルクと到底支払うことができないと思われた賠償金の支払いを続けながら、アメリカからの投資で何とか潤っていたドイツでも失業者が激増した。"
ドイツの政情は混乱し、ヴェルサイユ体制打破、つまり大恐慌下においても第一次世界大戦の莫大な賠償金の支払いを続けることに対する反発と、さらに反共産主義を掲げるナチズム運動が勢力を得る下地が作られた。
アドルフ・ヒトラー率いる国家社会主義ドイツ労働者党（ナチス）は小市民層や没落中産階級の高い支持を獲得し、1930年には国会議員選挙で第二党に躍進。
1931年には独墺関税同盟事件を端緒にクレディタンシュタルトが破綻し、恐慌はヨーロッパ全体に拡大した。
1932年、その時点でのドイツの支払い額は205.98億金マルクに過ぎなかったが、国際社会の援助により、賠償金の支払いはようやく一時停止されることとなった。
1931年に日本は満洲事変を起こし、1932年に建国した満洲国の存続を認めない勧告案が国際連盟で採択された事を受け、1933年に国際連盟を脱退。
同年1月にナチ党は、民主的選挙でドイツ国民の圧倒的な支持を得て政権獲得に成功。
ナチ党はその後全権委任法を通過させ、独裁体制を確立した。
英仏米など列強は圧力を強めつつあった共産主義およびソビエト連邦を牽制する役割をナチス政権下のドイツに期待していたが、ドイツは日本に次いで1933年10月に国際連盟を脱退し、ベルサイユ体制の打破を推し進め始めた。
1935年、ドイツは再軍備宣言を行い、強大な軍備を整え始めた。
イギリスはドイツと英独海軍協定を結び、事実上その再軍備を容認する。
ドイツ総統ヒトラーはイギリスとフランスの宥和政策がその後も続くと判断し、1936年7月にラインラント進駐を強行。
これによりロカルノ条約は崩壊した。
これらに対し国際連盟は効果ある対策を採れず、ヴェルサイユ体制の破綻は明らかとなった。
日本、ドイツ、イタリアの三国間では連携を求める動きが顕在化し、1936年に日独防共協定、1937年には日独伊防共協定が結ばれた。
また軍部が暴走した日本では1937年に日中戦争がはじまり、ヒトラーは、周辺各国のドイツ系住民処遇問題に対し民族自決主義を主張し、周辺国でドイツ人居住者が多い地域のドイツへの併合を要求した。
次いでチェコスロバキアのズデーテン地方に狙いを定め、英仏伊との間で同年9月29日に開催されたミュンヘン会談で、英首相ネヴィル・チェンバレンと仏首相エドゥアール・ダラディエは、ヒトラーの要求が最終的なものであると認識して妥協し、ドイツのズデーテン獲得、さらにポーランドのテシェン、ハンガリーのルテニアなどの領有要求が承認された。
しかしヒトラーにはミュンヘンでの合意を守る気がなく、1939年3月15日、ドイツ軍はチェコ全域を占領し、スロバキアを独立させ保護国とした。
こうしてチェコスロバキアは解体された。
ミュンヘン会談での合意を反故にされたチェンバレンは宥和政策放棄を決断し、ポーランドとの軍事同盟を強化。
しかしフランスは莫大な損害が予想されるドイツとの戦争には消極的であった。
さらにポーランドに対し、東プロイセンへの通行路ポーランド回廊および国際連盟管理下の自由都市ダンツィヒの回復を要求した。
4月7日にはイタリアのアルバニア侵攻が発生し、ムッソリーニも孤立の道を進んでいった。
4月28日、ドイツは1934年締結のドイツ・ポーランド不可侵条約を破棄し、ポーランド情勢は緊迫した。
5月22日にはイタリアとの間で鋼鉄協約を結び、8月23日にはソビエト連邦と独ソ不可侵条約を締結した。
反共のドイツと共産主義のソビエト連邦は相容れないと考えていた各国は驚愕し、独ソ不可侵条約の締結を受けて、当時の日本の平沼騏一郎首相は「欧洲の天地は複雑怪奇」との言葉を残し、ドイツの防共協定違反という重大な政治責任から8月28日に総辞職し、日本はドイツとの同盟交渉を停止した。
またドイツ政府と「蜜月の仲」で知られたはずの大島浩大使も、ソ連とのノモンハン事件が起きる中で、同盟国のドイツからこの締結を前もって知らされなかった責任を取り、即座にベルリンより帰朝を命ぜられた（帰国後の12月27日に大使依願免職した）。
またイギリスは8月25日にポーランド＝イギリス相互援助条約を結ぶことでこれに対抗した。
1939年夏、アメリカの大統領ルーズベルトは、イギリス、フランス、ポーランドに対し、「ドイツがポーランドに攻撃する場合、英仏がポーランドを援助しないならば、戦争が拡大してもアメリカは英仏に援助を与えないが、もし英仏が即時対独宣戦を行えば、英仏はアメリカから一切の援助を期待し得る」と通告するなど、ドイツに対して強硬な態度をとるよう3国に強要した。
独ソ不可侵条約には秘密議定書が有り、独ソ両国によるポーランド分割、またソ連はバルト三国、フィンランドのカレリア、ルーマニアのベッサラビアへの領土的野心を示し、ドイツはそれを承認した。
一方、ポーランドは英仏からの軍事援助を頼みに、ドイツの要求を強硬に拒否。
ヒトラーは英仏の宥和政策がなおも続くと判断し武力による問題解決を決断し、9月1日にポーランドへの開戦を決意した。
一方、イギリスでは首相チェンバレンがベルリンの大使館経由で呼びかけたものの、ヒトラーからの返事がないことを理由に、またフランスも9月3日にドイツに宣戦布告した。
なお、ドイツの同盟国の日本とイタリアは参戦しなかった。
まもなくポーランドは独ソ両国により分割・占領された。
その国境線は、後の「カーゾン線（英語: Curzon Line）」に大きな影響を与えた。
さらにフィンランドおよびバルト三国に領土的野心を示したソ連は、11月30日からフィンランドへ侵攻した（冬戦争）。
そのため国際連盟から非難・除名されたが、1940年3月にフィンランドから領土を割譲させた。
さらにバルト三国に1940年6月、40万以上の大軍で侵攻し、8月にはバルト三国を併合した。
ポーランド分割直後から翌年春まで、戦争は西ヨーロッパで膠着状態になったが、1940年5月10日にドイツ軍は西ヨーロッパへ侵攻を開始。
同年6月から日独伊三国同盟を組むイタリアが参戦し、6月14日ドイツ軍はパリを占領、フランスを降伏させた。
アメリカは在米のドイツ・イタリア金融資産60億ドルを凍結。
1941年6月22日、不可侵条約を破棄してドイツ軍はソ連へ侵攻し、独ソ戦が始まった。
フィンランドもソ連に割譲された領土奪回のため宣戦布告した（継続戦争）。
一方、連合国はソ連側につき、ヨーロッパはソ連を加えた連合国と枢軸国に二分する大戦争となり、死者が増大し凄惨な様相となった。
ドイツ軍はウクライナを経て同年12月、モスクワに接近するが、ソ連軍の反撃で後退する。
なお日独伊三国同盟を組んだ日本が12月7日にイギリスとアメリカなどとの間に開戦。
ドイツとイタリアもアメリカとの間に開戦した。
そして同年8月にドイツ空軍機がイギリス本土空爆を開始したが、航空戦（バトル・オブ・ブリテン）で大損害を被り、9月半ばにドイツ軍のイギリス本土上陸作戦は中止された。
1942年中盤までにドイツ軍はヨーロッパの大半および北アフリカの一部を占領し、インド洋では日本と共同作戦を行い、大西洋ではドイツ海軍の潜水艦・Uボートが連合軍の輸送船団を攻撃し優勢を保っていた。
1943年2月、スターリングラードでドイツ軍は大敗。
これ以降は連合国側が優勢に転じ、アメリカ・イギリスの大型戦略爆撃機によるドイツ本土空襲も激しくなる。
同年5月、北アフリカ戦線でドイツ・イタリア両軍が敗北。
9月にイタリアが連合国に降伏し、ドイツの傀儡政権イタリア社会共和国が設立され、イタリア半島に上陸してきた連合国軍と対峙することになる。
1944年6月にフランスのノルマンディーに連合軍が上陸し、東からはソ連軍が攻勢を開始、戦線は次第に後退し始めた。
1945年になると連合軍が東西からドイツ本土へ侵攻し、ドイツ軍は総崩れとなる。
2月のヤルタ会談でアメリカ・イギリス・ソ連の三国は、戦争犯罪人の処罰、ポーランド東部のソ連領化、オーデル・ナイセ線以東のドイツ領分割などを決定する。
同年4月30日、ヒトラーはベルリンの地下壕で自殺、5月2日にソ連軍はベルリンを占領。
5月8日、ドイツは連合国に降伏した。
なお同盟国の日本は戦いを続けた。
この際、ドイツによる事前の宣戦布告は行われていない。
ドイツ国総統アドルフ・ヒトラーは、開戦演説でポーランド侵攻を「平和のための攻撃」と称したが、ドイツ側は事前にグライヴィッツ事件など自作自演の「ポーランドによる挑発」を画策していた（偽旗作戦）。
ポーランド陸軍は、総兵力こそ100万を超えていたが、戦争準備が整っておらず、小型戦車と騎兵隊が中心で近代的装備にも乏しかったため、ドイツ軍戦車部隊とユンカース Ju 87急降下爆撃機の連携による機動戦により、なすすべもなく殲滅された。
ただ、この当時のドイツ軍はまだ実戦経験に乏しく、9月9日にはポーランド軍の反撃で思わぬ苦戦を強いられる場面もあった。
ソ連は当時ノモンハン事件で交戦中の日本と停戦してまで8月23日に結んだ、独ソ不可侵条約の秘密議定書に基づき9月17日、ソ連・ポーランド不可侵条約を一方的に破棄しポーランドへ東から侵攻。
カーゾン線まで達した。
一方、イギリスとフランスはポーランドとの間に相互援助協定があったが、ソ連に宣戦布告はせず、両国は2日後の9月3日にドイツに宣戦布告しここに第二次世界大戦が勃発した。
しかしポーランド救援のためにドイツ軍と交戦はしなかった。
一方ヒトラーも、英首相ネヴィル・チェンバレンと仏首相エドゥアール・ダラディエはそれまで宥和政策を行っていたため、宣戦布告してくるとは想定していなかった。
開戦からしばらくは西部戦線の動きがほとんどなかったことから（いわゆる「まやかし戦争」）、ネヴィル・チェンバレンは最前線のフランスに展開するイギリス陸軍を視察するなどしつつ、なおも秘密裏にドイツと交渉を続け、ホラス・ウィルソンを使者としてドイツの目をソ連に向けさせようとした。
9月3日までにアイルランド、オランダ、ベルギー、アメリカは中立を宣言した。
また1937年に日独伊防共協定を組んだイタリアと日本も参戦しなかった。
国際連盟管理下の自由都市ダンツィヒは、ドイツ海軍練習艦シュレースヴィッヒ・ホルシュタインの砲撃と陸軍の奇襲で陥落し、9月27日、ワルシャワも陥落。
10月6日までにポーランド軍は降伏した。
ポーランド政府はルーマニア、パリを経て、ロンドンへ亡命。
ポーランドは独ソ両国に分割され、ドイツ軍占領地域から、ユダヤ人のゲットーへの強制収容が始まった。
"ソ連軍占領地域でも約25,000人のポーランド兵が殺害され（カティンの森事件）、1939年から1941年にかけて、約180万人が殺害または国外追放された。"
ポーランド分割直後の10月6日、ヒトラーは国会演説で「平和の提案」と「ヨーロッパの安全」という表現を用いて英仏両国に和平提案を行い、これ以降も両国へ和平工作が何度もなされたが、両国が要求するヒトラー政権退陣をドイツは受け入れず、和平を模索する反面、ポーランドの未来は独ソ両国によって決定されるという見解を示した。
ポーランド侵攻後、ヒトラーは西部侵攻を何度も延期し、翌年春まで西部戦線に大きな戦闘は起こらなかったこと（まやかし戦争）もあり、イギリスは軍隊をフランスに派遣したものの、国民の間に「クリスマスまでには停戦するだろう」という根拠のない期待が広まった。
11月8日、ミュンヘンのビアホール「ビュルガーブロイケラー」で爆発があり、家具職人ゲオルク・エルザーによるヒトラー暗殺未遂事件が起きるが、その日、ヒトラーは早めに演説を終了し難を逃れた。
その後も国防軍内の反ヒトラー派将校によるヒトラー暗殺計画が何回か計画されたが、全て失敗に終わった。
ソ連はバルト三国およびフィンランドに対し、相互援助条約と軍隊の駐留権を要求。
9月28日エストニアと、10月5日ラトビアと、10月10日リトアニアとそれぞれ条約を締結し、要求を押し通した。
しかし、フィンランドはソ連の基地使用およびカレリア地方割譲等の要求を拒否。
そこでソ連はレニングラード防衛を理由に、11月30日にフィンランド侵攻（冬戦争）を開始した。
この侵略行為により、ソ連は国際連盟から除名処分となる。
さらに12月中旬、フィンランド軍の反撃でソ連軍は予想外の大損害を被った。
その結果3月13日、フィンランドはカレリア地方などの領土をソ連に割譲して講和した。
