本文,Level
初めて福岡吉本出身および九州出身のコンビが優勝した（佐藤哲夫は大分県、黒瀬純は福岡県）。,2
ただし、優勝当時は東京吉本に所属していた。,2
パンクブーブーはこの2年後に、後継大会とも言える『THE MANZAI』で初代チャンピオンとなった。,2
『M-1』と『THE MANZAI』の2冠を達成したのは、パンクブーブーのみである。,2
初めてファーストラウンド1位のコンビ（笑い飯）が最終決戦で票を獲得できなかった。,2
前年王者のNON STYLEが敗者復活戦で大井競馬場にいたため、一部回の番組冒頭で行われていた前年度優勝者によるトロフィー返還が行われなかった。,2
また、NON STYLEが挑戦者であることを考慮し、番組中のオートバックスのCMにはNON STYLEを起用したものは放送されなかった。,2
笑い飯が9年連続の決勝戦進出を果たした。,2
現時点で完全優勝を達成したのは第6回（2006年）のチュートリアルのみ。,2
M-1グランプリ決勝戦のサイマル放送を実施している朝日放送ラジオが、「『M-1グランプリ』公式スピンオフ企画」として2週にわたって関西ローカルで放送した特別番組（放送時間は両日とも20:30 - 21:30）。,2
M-1グランプリの参加者の半分以上を占めているアマチュアの漫才師から、「つまようじ」と変ホ長調が漫才やM-1グランプリへの挑戦を始めたきっかけに焦点を当てたうえで、本人たちに対する東野幸治のインタビューや漫才の音源を交えていた。,2
1週目（11月12日放送分）ではつまようじ、2週目（同月19日放送分）では変ホ長調を取り上げ、両日とも実話に基づくドラマパートに北村有起哉と松本若菜が出演。,2
M-1グランプリにまつわる実話のラジオドラマ化は初めてで、東野自身は2021年までM-1グランプリに一切関与していなかったが、この番組では「アマチュア応援団長」として2週ともMCを務めている。,2
2012年11月25日の#61では全曲新曲ライヴと称し、文字通り全て新曲のライヴを行った。,2
そのため持ち歌はカバーを含めると70曲を超え、またそのカバー曲の独自性も一部のファンに根強い人気がある。,2
「杉作J太郎&吉田豪の特濃トークライブ in 新潟」にRYUTistがゲストとして出演した縁もあり、カバー曲の中には吉田からリクエストがあったものもある。,2
当初のHOME LIVEは特に断りがなければ静止画撮影可であったが、新型コロナ流行による中断を経て再開後は不可となった。,2
アメリカのテレビドラマ史上初めて本格的にレズビアンをメインにした作品であり、カミングアウト、同性婚、養子縁組、性別移行、乳癌など実社会でも起こり得るリアルなテーマを扱っている。,2
ロサンゼルスのLGBTコミュニティがベースであり、内容の大半は実話を基にしたもの。,2
本作の放送以前はShowtimeのオリジナルドラマは最長でもシーズン5までしか製作されたことがなかったが、本作は同局で初めてシーズン6まで製作された。,2
2006年にGLAADメディア賞最優秀ドラマシリーズ賞、2009年には同賞の審査員特別賞を受賞。,2
エミー賞やサテライト賞にもノミネートされるなど高い評価を得た。,2
アメリカやカナダ、イギリス、ドイツ、韓国、イスラエルなど約50か国で放送され、日本ではFOXライフにて2006年1月から2010年6月にかけて放送。,2
また、LaLa TVでも2012年11月から放送された。,2
日本版DVDがリリースされた2008年には、2月にベット役のジェニファー・ビールスが、6月にシェーン役のキャサリン・メーニッヒがプロモーションのため来日。,2
"メーニッヒが来日した際には空港に約1,000人の女性ファンが集まるなど話題を集めた。",2
本作の原案者・脚本家・監督・プロデューサーの一人であるアイリーン・チェイケンをはじめ、主要脚本家の10人中9人がレズビアンであり、映画『GO fish』でベルリン国際映画祭テディ賞を受賞したローズ・トローシュやグィネヴィア・ターナー、テディ賞Siegessäule読者賞受賞作『恋のミニスカウエポン』監督・脚本のアンジェラ・ロビンソンなど、クィア映像作品界で著名なクリエイターがスタッフとして多数携わっている（スタッフ欄参照）。,2
2019年12月8日、本作の10年後を描いた続編ドラマ『Lの世界 ジェネレーションQ』が同じくShowtimeにて放送開始され、2023年1月22日まで放送された。,2
人口の3分の1がセクシャルマイノリティであるウェスト・ハリウッドではLGBTは珍しくなく、ティムの隣家にもベットとティナという女性同士のカップルが暮らしていた。,2
美術館のアートディレクターを務めるベットと映画会社で働くティナは交際歴7年の恋人であり、子どもをもつために精子ドナーを探しているという。,2
ある日、ベットとティナ主催のパーティーにジェニーとティムも招待され、ジェニーはそこでカフェ「プラネット」のオーナーであるマリーナという女性に出会う。,2
パーティーの途中、レストルームで唐突にマリーナに唇を奪われたジェニーは、困惑しつつも彼女を意識し始める。,2
プラネットは、ベットとティナの仲間たちが集っては近況を語り合う溜まり場でもあった。,2
中性的なルックスで様々な女性と浮き名を流す美容師のシェーン、バイセクシャルのジャーナリストでお喋り好きなアリス、レズビアンであることを公表できずにいる恋に奥手なプロテニスプレーヤー・デイナ。,2
節点は個人を、枝は肉体関係を表しており、全シーズンに通底するプロット要素でもある。,2
元々はアリスが自宅のホワイトボードとパソコン内に作成していた内輪の相関図だったが、後にアリス自身がインターネット上にアップロードし、シーズン4で「アワチャート (OurChart)」という名のソーシャル・ネットワーキング・サービスとして展開。,2
登録者は自分自身のチャートを作成可能になり、レズビアンの自己紹介ウェブサイト化した。,2
原則として関係解消後も節点と枝は残り続けるため、アーカイブとしての役割が大きい。,2
50人以上と関係を持った人物は「ハブ (Hub)」と呼ばれ、作中では「ハブの頂点」としてパピが、次点としてシェーンが言及されている。,2
作中でのアリスによるサイト立ち上げと同時に、パラレルプロジェクトとして実社会でも「OurChart.com」という公式ウェブサイトが作成および運営された。,2
全ての変項（またはその否定）を含む論理式を標準項と呼び、特に全ての変項（またはその否定）の論理和の形式になっている項を最大項と呼ぶ。,2
従って、最大項の論理積の形式になっている論理式は、CNF である。,2
この形式は、真理値表で出力が「偽」となる行を最大項として取り出したものを論理積で繋いだものであり、その真理値表に対応する論理式となっている。,2
つまり、真理値表で表されるものは全て連言標準形の論理式で表せ、組合せ回路も連言標準形で表せる。,2
連言標準形から節標準形を作ることができ、節標準形は導出に使われる。,2
計算複雑性理論における重要な問題の一種として、連言標準形の論理式を「真」にする各変項の真偽の組合せを問う問題がある。,2
これを充足可能性問題(SAT)という。,2
変項が3種類の 3-SAT はNP完全問題（3変項以上のSATは全てNP完全）だが、2-SAT は多項式時間で解く事が出来る。,2
連言標準形を論理式として見ると、充足可能性問題などの解法の一つとなる。,2
左記の論理式の全ての充足解を求める手法として、二分決定グラフで表現し、これを圧縮することで実用的に解を導くことができる場合がある。,2
二分決定グラフには幾つかの種類があるが、充足可能性問題や最適化問題の解法として実用的に取り扱う手法が知られている。,2
これを行うには、二重否定の除去、ド・モルガンの法則、分配法則といった論理的に等価な変換を使う。,2
全ての論理式は CNF に変換できるため、証明に際して全ての論理式が CNF であることを前提とすることが多い。,2
しかし、元の論理式によっては、CNF への変換によって論理式が極めて長大になることもある。,2
つまり元の論理式と変換後の論理式は、充足可能性においては等価 (英: equisatisfiable) であるが、論理的に等価 (英: equivalent) ではない。,2
ニュージーランド領であり、オークランド諸島の本島であるオークランド島の北東部にあるロス湾（英語版）の湾口とローズ島（英語版）を挟んだ場所に位置している。,2
定住場所はサンディ・ベイであり、風雨から守られ、比較的荒れていない場所であり、アシカの繁殖場所へも行きやすい場所であった。,2
1887年3月20日、アメリカのボストンで登記された鉄製バーク船デリー・キャッスル号が9日間の旅程の後、エンダービー諸島の周辺で座礁した。,2
同船はP.リチャードソン&Co.の所有で、Captain J. Goffe船長の指揮の下、オーストラリアジーロングから、イギリスのコーンウォール州、ファルマスへの航海の途上であり、23名の乗組員と1名の旅客を乗せ、貨物として小麦を積載していた。,2
デリー・キャッスル号の生存者はサンディ・ベイで遭難者避難所を発見し、その周囲に粗雑な住居を築いた。,2
また、海を見下ろす崖の上に、漂着した仲間の乗組員の遺体を埋め、船首像を墓の目印とした。,2
192日後、デリー・キャッスル号は海上保険を扱っていたロイズ・オブ・ロンドンによって遭難したと公式に発表された。,2
1887年9月21日、45トンの蒸気船アワルア(Awarua)号がオークランド諸島での違法なアシカ猟の航海から、オーストラリアビクトリア州のホブソン湾へ戻った。,2
同船にはデリー・キャッスル号からの残りの生存者8名が乗っていた。,2
デリー・キャッスル号の墓所はそれが朽ち果てるまで長年ニュージーランド政府によって維持された。,2
"しかし、第2次世界大戦中、島内に「岬の遠征」(""The Cape Expedition"")計画で駐屯したコースト・ウォッチャーズによって船首像が再建された。",2
ショートホーンの畜牛は1894年、捕鯨者によって島内に持ち込まれ、海草や土着の植物を食べつつ生き残り、独自の野生種となった。,2
1980年半ば、畜牛は島内の植生をほぼ壊滅させ、この問題は自然保護局の注目の的になった。,2
このため、畜牛の島内からの駆除の試みが行われた。,2
1990年代半ばには、島内の畜牛はレディ一頭を残すのみとなり、レディは1993年2月にニュージーランド本土へ輸送された。,2
胴回りが4フィート5インチ（約134.6センチメートル）、体高も15.2ハンド（約154.4センチメートル）と大柄かつ力強い風采であったが、馬主のキング師からはそれほど期待をかけられていなかった。,2
姉と同じくジョン・オズボーン調教師のもとで手ほどきを受け、2歳時に競走馬デビューを果たした。,2
当初は目立った結果を残せなかったが、ハムステークス（グッドウッド競馬場）で3着に入り、後にホームブレッドプロデュースステークスでステークス競走勝ちを収めた。,2
1874年の1000ギニーにおいてアポロジーは1番人気に支持され、人気に応えて2着に半馬身差で優勝を手にした。,2
オークスではミストートという馬に1番人気を譲るものの、それらを3馬身以上の着差をつけて破り、二冠を達成した。,2
オークス後はコロネーションステークスに出走、これを楽勝した。,2
ヨークシャーオークスにも登録されていたが、脚の故障により回避している。,2
その後グレートヨークシャーステークスではトレントという馬の2着に入っている。,2
秋に迎えたセントレジャーステークスでは、ダービーステークス優勝馬のジョージフレデリックが回避したこともあり、当初アポロジーは1番人気に支持された。,2
しかし調教中に脚を再び悪くしたという噂が広まり、最終的にはオッズは下げられている。,2
そのような経緯ながらもオズボーン騎乗のアポロジーは強さを見せ、当時のレコードタイムを記録しての優勝を飾り、現代の定義におけるイギリス牝馬三冠を達成した。,2
この勝利にアポロジーのファンは狂喜乱舞し、アポロジーはパドック内でたてがみや尾を引き抜かれたという。,2
セントレジャー後はドンカスターカップを回避し、ニューマーケット競馬場のハンデキャップ競走に出走しているが、ここでは敗れている。,2
翌年1875年の春にキング師が死去し、牧場も解散した。,2
アポロジーはキング夫人の手元に残されたが、ほとんどの競馬資産は競売により売却されてしまった。,2
アポロジー自身も調教具合は思わしくなく、4歳シーズンはあまり目立った戦果を挙げられなかった。,2
同年はジョッキークラブカップで2着に入っている。,2
5歳シーズン（1876年）に入っても軽ハンデの馬に負ける事態が続き、調教するオズボーンもその競走能力の減衰を疑っていた。,2
アポロジーは同年の目標を年末のゴールドカップに定められ、その1週間前に行われるクイーンズプレート（マンチェスター競馬場）に出走、ここをクビ差で勝ってゴールドカップに臨んだ。,2
同年のゴールドカップにはその年のセントレジャーステークス勝ち馬であるクレイグミラーが出走していたが、アポロジーはこれを半馬身差で破って優勝、久々の大競走勝ちを収めた。,2
その後ニューキャッスル競馬場でのクイーンズプレートに出走し、ここでは後続に20馬身もの差をつける圧勝を繰り広げた。,2
AQIMやイスラム聖戦士血盟団はMUJAOと共に対決に参加していると推測される。,2
2013年2月、モーリタニアのサハラメディア（Sahara Media）のサイト上では、AQMI構成員筋としてイスラム聖戦士血盟団の長は参加を否定している。,2
フランス軍統合参謀総長は、モフタール・ベルモフタール司令官の生死は依然として不明であり、イフォガス山地でのイフォガスの戦いと同じくガオ州内での戦いが最後の戦闘となるであろうと明言する。,2
2012年末には200人から300人の武装集団がいると推測される。,2
また、第二次世界大戦以前の日本を過小評価し貶めるような（自虐史観）教育が行われているのではないかという指摘もある。,2
そのような教育を指して「偏向教育」と呼ばれることがある。,2
偏向教育であることが問題視され、実際に教師が処分された例として、以下のような物がある。,2
1952年4月、北海道の中学校が政令325号（占領目的阻害行為処罰令）違反容疑で捜索され、日本共産党の発行物等の文書類が押収された。,2
これを受け、地域住民などが同中学校の偏向教育を取りざたし、8月には北海道教育委員会は関係教員を処分した。,2
1953年12月、京都市の中学校が偏向教育を行っているとしてビラが配布されるなどの問題が起こり、1954年3月、京都市教育委員会は同中学校の3人の教師に対して転勤を勧告し、4月には異動を発令した。,2
しかし、教師がこれに従わなかったため、市教委は彼らを懲戒免職とした。,2
1969年11月、福岡県の高等学校において、一部教師が学習指導要領に定められた教育をしていない、との匿名の投書などが県教育庁にあり、また1970年3月に、福岡県議会において、偏向教育が行われているとの指摘が出され、県教育庁が調査を行った結果、3人の教師が地方公務員法第二十九条一項違反（職務義務違反）として懲戒免職処分となった。,2
同年12月、免職となった教師らは処分の取り消しを求めて福岡地方裁判所に訴訟を起こしたが敗訴、後に最高裁判所において、処分は妥当であるとの判決が出され、処分が確定した。,2
韓国国内における北朝鮮寄りの教育への保守派による批判,2
また、日本の領土教育が、外国在住者から偏向であると批判された例がある。,2
現教育基本法の第十四条とほぼ同一内容である旧法の第八条についての解説がある。,2
2019年度より年末年始（12月28日から1月5日頃までの週）は、全編放送休止。,2
史料上、ロゴジュスク公として最初に言及されている人物である。,2
父ミクラの名は、フセフラフの父称から割り出されたものであり、ポロツク公ダヴィドの孫にあたるのではないかと推測されている。,2
1180年、他のポロツク・イジャスラフ家の諸公と共に、チェルニゴフ公スヴャトスラフに助成して、スモレンスク公ダヴィドと戦ったことが記されている。,2
フセスラフのその後は明らかではないが、『イパーチー年代記』の1186年の項には、ヴァシリコ・ヴォロダレヴィチという人物がロゴジュスク公として言及されている。,2
1898年にアメリカ農務省に設置された種子・植物導入局（Office of Seed and Plant Introduction）の初代局長に選ばれ、アメリカ農業に有益な多くの外国の植物の導入を行った。,2
カンザス州のマンハッタンで育ち、父親が学長を務めるカンザス州立農科大学（現：カンザス州立大学）を卒業し、アイオワ州立大学で叔父の植物学者、バイロン・ハルステッド（後にアメリカ植物学会の会長も務めた）のもとで研究を続け、オーバリン大学から博士号を得た。,2
アメリカ合衆国陸軍長官などを務めたジェイムズ・バーバーの孫で裕福な旅行家のバーバー・ラスロップと知り合って外国旅行に同行し、アメリカ農務省のために植物を収集するように勧められた。,2
ラスロップやアリソン・アーマー (Allison Armour) らの金持ちの支援を受け、アメリカ合衆国に導入すべき多くの植物の収集旅行を行い、その収集旅行についての多くの著作は人気を得た。,2
長年にわたって農務省の種子・植物導入局で働き、有名なポトマック川河畔の桜並木の造成にも重要な役割を果たした。,2
1898年にマイアミに熱帯植物のための試験植物園を設立した。,2
1905年にアレクサンダー・グラハム・ベルの娘と結婚し、アレクサンダー・グラハム・ベル聴覚障害者支援協会の理事を務め、ベルが会長を務めたナショナルジオグラフィック協会の理事も務めた。,2
1926年にフロリダのココナッツ・グローブ内に8ヘクタールの屋敷を建て、収集した熱帯植物を植えた。,2
これは現在、国立熱帯植物園の一部となっている。,2
1938年に米国科学アカデミーの公共福祉メダルを受賞した。,2
初回限定盤 (Blu-ray Disc 2枚組)、初回限定盤 (DVD 2枚組) と通常盤 (Blu-ray Disc 2枚組) 、通常盤 (DVD 2枚組) の4形態でリリース。,2
また、通常盤はステッカーシートおよびオリジナルトレーディングカードを同梱される初回プレス仕様がある。,2
2021年12月3日には、今回のツアーで象徴的に使われたSとZを強調したデザインの初回限定盤、会場全景の写真が使用された通常盤のジャケット写真がそれぞれ公開され、12月4日から1月22日までの毎週土曜日正午には、Top J RecordsのYouTubeチャンネルで収録映像のうち8曲分のパフォーマンス映像が見られるティザー映像が順次アップされた。,2
また、2022年1月20日からはグループ初の試みとして、メンバー自身がツアーの衣装や楽曲、こだわったところなどを完成した映像を観ながら振り返るビジュアルコメンタリー『SZ10TH解説してみた。,2
』が、Top J Records YouTubeチャンネルで発売日までの6日間連続配信された。,2
西山浩一とのコンビで共同観測を行い、アマチュア天文家としては新星発見数の国内最多記録を持つ世界有数の新星ハンターとして知られる。,2
1948年5月9日の礼文島での日食で天文に興味を持ち、微積分を中学時点で習得するペースで独学で数学を学んだ。,2
1963年から浦田武と友好を深め、小惑星会議にも発足時から参加した。,2
天文観測ファンとして会社員時代に西山と知り合い、親交を深めた。,2
双方が定年退職後の2007年、みやき町に西山が私財で私設天文台を建造し、椛島がシステム設計を行った。,2
天文台は古川麒一郎により、シルバー世代を意識して「ミヤキ・アルゲンテウス」（アルゲンテウスはラテン語で銀の意味）と命名された。,2
1939年8月23日の独ソ不可侵条約と付属の秘密議定書に基づいた、1939年9月1日に始まったドイツ軍によるポーランド侵攻が発端であり、終結後の2019年に欧州議会で「ナチスとソ連という2つの全体主義体制による密約が大戦に道を開いた」とする決議が採択されている。,2
そして同月のイギリスとフランスによるドイツへの宣戦布告により、ヨーロッパは戦場と化した。,2
その後、以前から日中戦争で戦争中だった日本の1941年12月8日午前1時35分に開始されたマレー作戦による、イギリスやオランダの東南アジア植民地地域とオーストラリアへの攻撃で太平洋に戦線が拡大した。,2
そして同日に行われた真珠湾攻撃によりアメリカとカナダとの間にも開戦し、同月にドイツとイタリアもアメリカに宣戦布告し、これを皮切りに交戦地域は全世界へと拡大し人類史上最大の戦争となった。,2
この戦争は当初枢軸国軍が優勢を保ったが、1942年中盤にはヨーロッパ戦線で、1943年中盤にはアジア太平洋戦線で連合国軍が反攻に転じ、1945年5月にドイツが敗北、8月9日のソ連対日参戦後に日本がポツダム宣言の受諾を決め、8月15日に戦闘停止、9月2日に降伏文書に調印したことで終結した。,2
なお、核兵器が使用された史上唯一の戦争であり、1945年8月6日には原子爆弾のリトルボーイが広島に、9日にはファットマンが長崎に投下されている。,2
一方、連合国とは枢軸国の攻撃を受けた国、そして1942年に成立した連合国共同宣言に署名した国を指す。,2
また、日本と中華民国のように、第二次世界大戦前より戦争状態（1937年に始まった日中戦争。,2
これにはアメリカも義勇軍という形で事実上参戦していた）を継続している国もあった。,2
全ての連合国と枢軸国が常に戦争状態にあったわけではなく、一部の相手には戦地が遠いことなどを理由に宣戦を行わないこともあった。,2
しかし1943年にイタリアが降伏し、大戦末期の1945年5月のドイツの降伏後には、中立国と占領地を除いた国家の大部分が連合国側に立って参戦した。,2
枢軸国の中核となったのはドイツ、日本、イタリアの3か国で、連合国の中核となったのはアメリカ合衆国、イギリス、フランス、ソビエト連邦、中華民国の5か国である。,2
欧州戦線ではドイツ、イタリアなどを中心にイギリス、フランス、ソ連、アメリカなどとの戦いが、太平洋戦線では日本などを中心にイギリス、アメリカ、中華民国、オランダ、オーストラリア、ニュージーランドなどとの戦いが繰り広げられた。,2
欧州戦線はドイツやイタリアを中心とした枢軸国とイギリス、フランス、オランダ、ベルギー、カナダ、アメリカ、ブラジルなどが戦った西部戦線および北アフリカ戦線、東南アフリカ戦線、南アメリカ戦線と、同じくドイツやイタリアを中心とした枢軸国とソ連が戦った東部戦線（独ソ戦）に分けられる。,2
なお欧州と東南アフリカ戦線では、派遣された少数の日本軍も戦った。,2
太平洋戦線は連合国により太平洋戦争と呼称され（日本側の呼称は「大東亜戦争」）、日本とイギリス、オーストラリア、アメリカ、ニュージーランドなどが太平洋の島々とアラスカやハワイ、アメリカ本土やアリューシャン列島を含むアメリカやその領土のフィリピン、カナダなどで戦った太平洋戦域、オランダ領東インドやイギリス領マラヤ、フランス領インドシナなどで日本とタイ王国がオランダ、イギリス、アメリカ、フランスなどが戦った南西太平洋戦域、イギリス領ビルマやイギリス領インド帝国、イギリス領セイロンやフランス領インドシナで日本とドイツがイギリスやオーストラリア、ニュージーランドなどと戦った東南アジア戦域。,2
日本とドイツがイギリスやフランスと戦った東南アフリカ戦線。,2
中国大陸などで日本や満洲国が中華民国とアメリカ、イギリス、ソ連などと戦った日中戦争に分けられる。,2
なお中国と東南アジア戦線では、派遣された少数のドイツやイタリア軍も戦った。,2
しかし、これら以外に中東や南米、中米、カリブ海、オーストラリアなどでも枢軸国と連合軍の戦闘が行われ、文字通り世界的規模の戦争であった。,2
戦争は完全な総力戦となり、主要参戦国では戦争遂行のため人的、物的資源の全面的な動員、投入が行われた。,2
"当時の独立国のほとんどである世界61か国が参戦し、総計で約1億1000万人が軍隊に動員され、主要参戦国の戦費は総額1兆3,013億ドルを超える膨大な額に達した。",2
"アメリカに限れば、第二次世界大戦の戦費は2,960億ドルであったが、これを2008年で換算すると4兆1,140億ドルにも及ぶ。",2
第一次世界大戦は塹壕戦と戦艦、ケーブル切断を主体に展開されたが、第二次世界大戦では航空戦力による空襲、空母と潜水艦を用いた機動戦、無線通信の本格運用の結果、戦線が拡大した。,2
また、無線は電信と異なり、敵に傍受されるため、暗号による作戦伝達や、その解読による戦果がもたらされた。,2
使用された兵器には、著しく発達した航空機や戦車、潜水艦などに加え、レーダーやジェット機、長距離ロケットなどの新兵器、さらに原子爆弾、つまり核兵器という大量破壊兵器が含まれる。,2
この戦争では主に航空機の進化により戦場と銃後の区別がなくなり、民間人が住む都市への大規模な爆撃や人類史上初の原子爆弾投下により、多くの民間人や捕虜が命を失った。,2
またドイツは、戦争と並行して、自国および占領地でユダヤ人・ロマ・障害者の組織的大量虐殺を進めた。,2
これはホロコーストと呼ばれる。,2
これらによる大戦中の民間人の死者は、総数約5500万人の半分以上の約3000万人に達した。,2
また大戦末期から大戦後にかけては、ドイツ東部や東ヨーロッパから1200万人のドイツ人が追放され、その途上で200万人が死亡している。,2
またアメリカとカナダ、オーストラリアやイギリス、ブラジルなどでは、数十万人の日本人だけでなく日系人の強制収容が行われた。,2
新たにソ連領とされたポーランド東部ではポーランド人も追放され、大幅な住民の強制収容が行われた。,2
またソ連で捕虜となった枢軸国の将兵や市民は、戦後も数年間シベリアなどで強制労働させられた。,2
戦場となったヨーロッパと日本では戦後の国力は著しく低下しており、戦争の帰趨に決定的影響を与えたソビエト連邦とアメリカ合衆国の影響力は突出して大きくなった。,2
この両国は戦後世界に台頭する超大国となり、覇権争いで対立し、その対立は1990年代に至るまでの長い間冷戦構造をもたらし、世界の多くの国々はその影響を受けずにはいられなかった。,2
第二次世界大戦の結果により、アジア、アフリカ、中東、太平洋諸国にある有色人種の、欧州の植民地であった地域では、白人諸国家に対する民族自決そして独立の機運が高まり、大戦終結後数年から十数年後に多くの国々が独立した。,2
その結果、大航海時代以来の欧州列強の地位は著しく低下した。,2
日中戦争で4年間戦い続けていた日本は、12月8日午前1時（日本時間）にイギリスのマレー半島を攻撃し（マレー作戦）、ここに太平洋アジア戦線が始まる。,2
日本軍は続いて午前5時（同）、アメリカのハワイを奇襲してアメリカ太平洋艦隊に大損害を与える（真珠湾攻撃）。,2
ここに日本がイギリスとアメリカ、オランダなどの連合国に開戦し、11日にドイツやイタリアもアメリカに宣戦布告し戦争は世界に広がり、世界大戦となる。,2
日本軍は12月中に早くもイギリスの植民地の香港やアメリカのグアム、ウェーク島などを瞬く間に占領し、アメリカ西海岸沿岸を砲撃し、またアメリカやカナダ本土沖で通商破壊戦を開始した。,2
1942年1月にベルリン郊外ヴァンゼーにナチス党の重要幹部が集結すると「ユダヤ人問題の最終的解決」について協議したヴァンゼー会議が行われた。,2
これ以後、ワルシャワなどドイツ占領下のゲットーのユダヤ人住民に対し、7月からアウシュヴィッツ＝ビルケナウなどの強制収容所への集団移送が始まり、この後ホロコーストが本格化する。,2
しかし破竹の勢いであったドイツ軍には陰りが見え始めており、1941年末からのモスクワの戦いで敗北し、東部戦線の主導権をソ連に奪われると、1942年夏季にはブラウ作戦でソ連南部への再攻勢を開始したが、8月23日から開始されたスターリングラード攻防戦でその勢いは完全に失われた。,2
1943年2月まで続けられたこの戦いでドイツ軍は歴史的惨敗を喫し、戦局は完全に転回した。,2
また、北アフリカ戦線でもエル・アラメインの戦いで惨敗、これ以降はドイツ軍は攻勢を維持できなくなる。,2
太平洋戦線では日本が、イギリス帝国の植民地のマレー半島と東洋最大の拠点シンガポールやビルマ、オランダ領東インド、アメリカの植民地のフィリピンを占領、戦争目的であった南方資源地帯をほぼ確保し、また昨年末以降アメリカ本土やカナダ本土に対して砲撃や通商破壊戦を続けた。,2
さらに、日本海軍は版図を広げ、インド洋からイギリス海軍を駆逐するとともに、珊瑚海海戦で戦術的勝利を収めながらオーストラリアの主要都市のシドニーまで攻撃するが、ニューギニアのポートモレスビー攻略には失敗した。,2
それでも日本軍は攻勢を維持し、インド洋の覇権を保ちつつ6月にアフリカ東海岸のマダガスカルまで戦線を広げイギリス軍を放逐し、北太平洋でもアラスカのダッチハーバーを空襲、アメリカ領土であるアリューシャン列島アッツ島を占領、またオーストラリア北部ダーウィン周辺への空爆を繰り返し行った。,2
しかし、敗北続きに焦燥感を募らせていたフランクリン・ルーズベルト大統領の命令により、帝都東京にドーリットル空襲が行われると、面目を失った日本軍は、真珠湾で撃ち漏らしたアメリカ海軍空母部隊を殲滅すべく、太平洋上のアメリカ軍基地ミッドウェー島に侵攻し、ミッドウェー海戦が戦われたが、逆に空母4隻を失って惨敗し、戦争の主導権を失うことになる。,2
8月に入ると、連合軍は太平洋戦域の反撃第一弾として「ウォッチタワー作戦」を発動し、ガダルカナル島を含むソロモン諸島の各島に侵攻、年末までガダルカナルの戦いが繰り広げられ、日本軍は手痛い敗北を喫した。,2
1943年に入ると、ヨーロッパ戦線における枢軸国の劣勢はより鮮明となり、2月にスターリングラード攻防戦が決着しドイツ軍が甚大な損害を被ると、5月には北アフリカ戦線でドイツ軍、イタリア軍が壊滅し、北アフリカは連合軍の手に落ちた。,2
北アフリカを席巻した連合軍はハスキー作戦でシチリア島に上陸、ここでもドイツ軍とイタリア軍は敗れ、イタリア本土の目と鼻の先のシチリア島を失ったベニート・ムッソリーニは権威を失墜して失脚、後継政権が連合軍に無条件降伏するが、ドイツ軍は幽閉されていたムッソリーニを救出して、ドイツの傀儡政権であるイタリア社会共和国（サロ政権）を樹立。,2
この後、連合軍側のイタリア王国とドイツ軍側のイタリア社会共和国間で内戦状態となる。,2
海上における戦いでも、イギリスを苦しめていたUボートとの大西洋の戦いも、技術革新とアメリカ軍の介入でUボートは次第に鎮圧されて、大西洋海路の安全は確保された。,2
太平洋では枢軸国と連合軍が一進一退の攻防を繰り広げていた。,2
日本軍はガダルカナル島は失ったものの、レンネル島沖海戦で勝利を収めたほか、オーストラリア本土爆撃を繰り返し行ったが、国力を無視し大きく広げた戦線は各地で破綻を見せ始める。,2
南太平洋とニューギニアを進むダグラス・マッカーサー大将率いる連合国南西太平洋軍（SWPA）はニューギニアを海岸沿いに進み、ソロモン諸島も次々に攻略すると、日本軍の南太平洋最大拠点ラバウルの周囲を封鎖して、無力化させてしまった。,2
日本軍も8月の第一次ベララベラ海戦と10月の第二次ベララベラ海戦、コロンバンガラ島沖海戦に勝利したが、チェスター・ニミッツ提督率いる連合国太平洋軍（POA）も、日本軍に奪われたアリューシャン列島のアッツ島を奪還すると、大きな損害を被りつつもギルバート諸島を攻略し、日本軍は撤退を進めた。,2
ただし、英領インドからビルマ奪還を狙ったイギリスの反撃は、第一次アキャブ作戦で撃退された。,2
1944年初頭から、ドイツ軍は東西両方から激しく攻め立てられた。,2
1月下旬、ソ連軍はレニングラードの包囲網を突破し、4月にはクリミア半島、ウクライナ地方のドイツ軍を撃退、6月にバグラチオン作戦が開始され、ソ連軍の圧倒的な物量の前にドイツ中央軍集団は壊滅。,2
ソ連は開戦時の領土をほぼ奪回し、さらにソ連軍はバルト三国、ポーランド、ルーマニアなどに侵攻していった。,2
そして、6月には連合軍がノルマンディー上陸作戦を敢行、そのまま開戦初頭にドイツ軍に席巻された西ヨーロッパを次々と解放していく、ドイツ軍が総崩れとなってあまりの進撃速度に補給が追い付かず進撃が停滞する連合軍に対し、アドルフ・ヒトラーが最後の賭けとしてバルジの戦いで反撃を試みたが、その反撃も撃破され、逆に戦力が抜かれた東部戦線でソ連軍の進撃速度が上がって、いよいよドイツは東西から本土に迫られた。,2
"また、前線の兵士のみならず、ドイツ本土の都市は1,000機以上の連合軍爆撃機に空襲され、ハンブルク空襲などで大量のドイツ国民が死傷したり、家を失っていた。",2
太平洋でも連合軍の進撃速度が上がり、2月にはマーシャル諸島を占領、トラック島空襲で連合艦隊の拠点トラック島を完全に破壊、6月に行われたマリアナ沖海戦で日本海軍が惨敗すると、絶対国防圏の一角サイパン島をアメリカ軍が占領、これで日本本土がアメリカ軍のボーイングB-29爆撃機の戦略爆撃の行動範囲内となる。,2
